datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,580.937,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7432.534,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,AP,AP,5007.772,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,BC,BC,2602.558,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,CE,CE,8360.110,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,DAY,DAY,1762.814,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,2539.224,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,13357.769,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1614.276,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1233.997,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,23.534,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1533.112,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,JC,JC,1696.582,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,ME,ME,1408.784,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6301.598,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,31.000,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,457.179,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PE,PE,3651.211,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2074.405,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,4002.295,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PN,PN,1722.869,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PS,PS,3278.992,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,113.580,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,344.128,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,114.601,True
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,50.800,False
11/2/2025 2:00:00 PM,11/2/2025 9:00:00 AM,RTO,RTO,RTO,RTO,78692.755,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,558.365,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3590.685,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3013.228,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,565.274,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7432.769,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,AP,AP,4882.093,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,BC,BC,2519.285,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,CE,CE,8302.740,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,DAY,DAY,1751.664,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,2576.106,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,12942.323,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1542.982,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1223.002,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,22.196,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1608.201,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,JC,JC,1582.096,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,ME,ME,1375.973,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6215.858,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,37.000,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,483.682,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PE,PE,3630.769,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2004.363,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,3897.182,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PN,PN,1700.596,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PS,PS,3161.652,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,110.647,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,316.323,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,111.551,True
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,47.374,False
11/2/2025 3:00:00 PM,11/2/2025 10:00:00 AM,RTO,RTO,RTO,RTO,77205.979,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,516.209,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3473.605,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,2958.935,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,547.403,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7399.553,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,AP,AP,4801.372,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,BC,BC,2504.433,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,CE,CE,8264.087,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,DAY,DAY,1748.438,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,2575.139,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,12787.831,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1499.149,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1202.766,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,21.508,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1523.056,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,JC,JC,1531.711,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,ME,ME,1337.710,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6096.951,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,467.559,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PE,PE,3627.511,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,1992.343,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,3803.508,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PN,PN,1676.226,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PS,PS,3130.651,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,109.896,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PEP,SMECO,301.064,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,PL,UGI,106.527,True
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RFC,MIDATL,AE,VMEU,46.261,False
11/2/2025 4:00:00 PM,11/2/2025 11:00:00 AM,RTO,RTO,RTO,RTO,76086.402,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,527.807,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3455.702,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,AEP,AEPIMP,2921.155,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,AEP,AEPKPT,535.160,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7384.318,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,AP,AP,4815.091,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,BC,BC,2504.829,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,CE,CE,8327.722,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,DAY,DAY,1741.263,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,DEOK,DEOK,2579.985,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,SERC,SOUTH,DOM,DOM,12641.280,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1483.175,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,DUQ,DUQ,1210.162,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,DPL,EASTON,21.076,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,SERC,WEST,EKPC,EKPC,1433.265,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,JC,JC,1536.970,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,ME,ME,1330.282,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6097.209,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,OVEC,OVEC,33.000,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,WEST,ATSI,PAPWR,453.029,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PE,PE,3618.387,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2034.644,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,3740.382,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PN,PN,1653.128,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PS,PS,3173.056,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,RECO,RECO,111.143,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PEP,SMECO,295.486,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,PL,UGI,103.012,True
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RFC,MIDATL,AE,VMEU,46.730,False
11/2/2025 5:00:00 PM,11/2/2025 12:00:00 PM,RTO,RTO,RTO,RTO,75808.448,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,572.826,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3460.880,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,AEP,AEPIMP,2933.041,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,AEP,AEPKPT,527.620,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7314.441,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,AP,AP,4758.512,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,BC,BC,2568.053,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,CE,CE,8350.529,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,DAY,DAY,1732.009,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,DEOK,DEOK,2545.748,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,SERC,SOUTH,DOM,DOM,12740.336,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1484.331,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,DUQ,DUQ,1207.896,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,DPL,EASTON,20.977,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,SERC,WEST,EKPC,EKPC,1457.684,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,JC,JC,1612.735,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,ME,ME,1343.719,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6118.634,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,OVEC,OVEC,34.000,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,WEST,ATSI,PAPWR,462.368,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PE,PE,3672.184,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2059.016,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,3649.479,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PN,PN,1637.815,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PS,PS,3306.122,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,RECO,RECO,113.975,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PEP,SMECO,298.937,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,PL,UGI,100.099,True
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RFC,MIDATL,AE,VMEU,49.204,False
11/2/2025 6:00:00 PM,11/2/2025 1:00:00 PM,RTO,RTO,RTO,RTO,76133.170,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,661.619,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3477.823,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,AEP,AEPIMP,2937.336,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,AEP,AEPKPT,524.293,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7223.458,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,AP,AP,4743.962,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,BC,BC,2636.627,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,CE,CE,8296.617,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,DAY,DAY,1715.148,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,DEOK,DEOK,2515.929,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,SERC,SOUTH,DOM,DOM,13138.985,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1523.649,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,DUQ,DUQ,1209.006,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,DPL,EASTON,21.252,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,SERC,WEST,EKPC,EKPC,1408.568,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,JC,JC,1737.705,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,ME,ME,1358.682,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6018.596,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,41.000,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,454.736,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PE,PE,3612.622,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2137.413,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,3749.756,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PN,PN,1627.815,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PS,PS,3527.557,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,118.952,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,311.762,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,100.574,True
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,54.038,False
11/2/2025 7:00:00 PM,11/2/2025 2:00:00 PM,RTO,RTO,RTO,RTO,76885.480,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,777.628,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3511.800,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,2923.191,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,525.499,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7242.256,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,AP,AP,4755.969,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,BC,BC,2762.408,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,CE,CE,8562.555,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,DAY,DAY,1703.002,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,2510.511,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,13262.797,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1609.851,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,1215.833,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,21.809,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,1325.022,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,JC,JC,1945.580,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1395.112,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6098.161,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,34.000,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,446.936,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PE,PE,3694.634,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2249.801,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,3862.238,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1611.899,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PS,PS,3845.473,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,126.129,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,326.202,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,103.392,True
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,64.008,False
11/2/2025 8:00:00 PM,11/2/2025 3:00:00 PM,RTO,RTO,RTO,RTO,78513.696,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,889.379,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,3609.029,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3018.046,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,534.037,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7322.346,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,AP,AP,4963.027,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,BC,BC,2950.505,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,CE,CE,8832.597,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,DAY,DAY,1733.700,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,2556.995,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,13642.243,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1749.543,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,DUQ,DUQ,1246.960,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,DPL,EASTON,23.058,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,SERC,WEST,EKPC,EKPC,1368.347,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,JC,JC,2155.842,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,ME,ME,1474.625,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6278.854,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,WEST,ATSI,PAPWR,455.722,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PE,PE,3853.489,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2260.197,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,3972.216,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PN,PN,1676.151,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PS,PS,4150.571,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,RECO,RECO,135.298,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PEP,SMECO,352.148,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,PL,UGI,108.504,True
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RFC,MIDATL,AE,VMEU,71.126,False
11/2/2025 9:00:00 PM,11/2/2025 4:00:00 PM,RTO,RTO,RTO,RTO,81416.555,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,981.643,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,AEP,AEPAPT,3782.422,True
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3060.979,True
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,AEP,AEPKPT,556.314,True
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7586.218,True
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,AP,AP,5226.217,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,MIDATL,BC,BC,3201.334,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,CE,CE,9388.776,True
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,DAY,DAY,1809.414,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,RFC,WEST,DEOK,DEOK,2677.562,False
11/2/2025 10:00:00 PM,11/2/2025 5:00:00 PM,SERC,SOUTH,DOM,DOM,14297.490,False
